Level	Rule Name	Subject	Property	Value
WARN	missing_definition	Act of Reporting	textual definition	
WARN	missing_definition	Telephone Network	textual definition	
WARN	missing_definition	Generator Control Unit	textual definition	
WARN	missing_definition	Mode Point Estimate Information Content Entity	textual definition	
WARN	missing_definition	Near Infrared Light Frequency	textual definition	
WARN	missing_definition	Hand Gun	textual definition	
WARN	missing_definition	Facial Hair	textual definition	
WARN	missing_definition	Lithium-ion Electric Battery	textual definition	
WARN	missing_definition	Timekeeping Instrument	textual definition	
WARN	missing_definition	Manual Tool	textual definition	
WARN	missing_definition	Coordinate System Axis	textual definition	
WARN	missing_definition	Electrical Connector Artifact Function	textual definition	
WARN	missing_definition	z-Axis	textual definition	
WARN	missing_definition	Minimum Ordinal Measurement Information Content Entity	textual definition	
WARN	missing_definition	Criminal Act	textual definition	
WARN	missing_definition	Wave Cycle	textual definition	
WARN	missing_definition	Large-Scale Rocket Launcher	textual definition	
WARN	missing_definition	Act of Interpersonal Relationship	textual definition	
WARN	missing_definition	Very High Frequency	textual definition	
WARN	missing_definition	Object Track Point	textual definition	
WARN	missing_definition	Detergent Artifact Function	textual definition	
WARN	missing_definition	Base of Operations	textual definition	
WARN	missing_definition	Civilian Role	textual definition	
WARN	missing_definition	Ultraviolet Telescope	textual definition	
WARN	missing_definition	Organization Member Role	textual definition	
WARN	missing_definition	Geopolitical Organization	textual definition	
WARN	missing_definition	Affordance	textual definition	
WARN	missing_definition	Arrow	textual definition	
WARN	missing_definition	Thrust	textual definition	
WARN	missing_definition	Hotel	textual definition	
WARN	missing_definition	Language Skill	textual definition	
WARN	missing_definition	Act of Thanking	textual definition	
WARN	missing_definition	Fragrance Artifact Function	textual definition	
WARN	missing_definition	Axial Rotation Period	textual definition	
WARN	missing_definition	Blunt	textual definition	
WARN	missing_definition	Artifact Version Ordinality	textual definition	
WARN	missing_definition	Authority Role	textual definition	
WARN	missing_definition	Ground Track	textual definition	
WARN	missing_definition	Certificate	textual definition	
WARN	missing_definition	Minimum Speed Artifact Function	textual definition	
WARN	missing_definition	Act of Homicide	textual definition	
WARN	missing_definition	Facility	textual definition	
WARN	missing_definition	Telephone Subscriber Line	textual definition	
WARN	missing_definition	Electrical Contact Artifact Function	textual definition	
WARN	missing_definition	Heliport	textual definition	
WARN	missing_definition	Purple	textual definition	
WARN	missing_definition	Process Beginning	textual definition	
WARN	missing_definition	Measurement Unit of Sound Level	textual definition	
WARN	missing_definition	Camera	textual definition	
WARN	missing_definition	Act of Pilgrimage	textual definition	
WARN	missing_definition	Act of Change of Residence	textual definition	
WARN	missing_definition	Act of Terrorist Training Instruction	textual definition	
WARN	missing_definition	Event Status Nominal Information Content Entity	textual definition	
WARN	missing_definition	Rifle	textual definition	
WARN	missing_definition	Object Track	textual definition	
WARN	missing_definition	Friction Reduction Artifact Function	textual definition	
WARN	missing_definition	One-Dimensional Geospatial Boundary	textual definition	
WARN	missing_definition	Act of Congratulating	textual definition	
WARN	missing_definition	Sound Wavelength	textual definition	
WARN	missing_definition	Engine	textual definition	
WARN	missing_definition	Multi-Day Temporal Interval	textual definition	
WARN	missing_definition	Chemical Weapon	textual definition	
WARN	missing_definition	Subcontinent	textual definition	
WARN	missing_definition	Moving Target Indication Artifact Function	textual definition	
WARN	missing_definition	Radio Telescope	textual definition	
WARN	missing_definition	Shell	textual definition	
WARN	missing_definition	Measurement Unit of Area	textual definition	
WARN	missing_definition	Major Axis	textual definition	
WARN	missing_definition	Reflecting Optical Telescope	textual definition	
WARN	missing_definition	Ammunition Depot	textual definition	
WARN	missing_definition	Semi-Minor Axis	textual definition	
WARN	missing_definition	Presence Frequency	textual definition	
WARN	missing_definition	Time of Day	textual definition	
WARN	missing_definition	Populated place	textual definition	
WARN	missing_definition	Month	textual definition	
WARN	missing_definition	Transportation Facility	textual definition	
WARN	missing_definition	Julian Year	textual definition	
WARN	missing_definition	Planned Act	textual definition	
WARN	missing_definition	Measurement Unit of Power	textual definition	
WARN	missing_definition	Diffraction Grating	textual definition	
WARN	missing_definition	Torpedo Tube	textual definition	
WARN	missing_definition	Pumping Station	textual definition	
WARN	missing_definition	Stock Certificate	textual definition	
WARN	missing_definition	Act of Training	textual definition	
WARN	missing_definition	Act of Vocational Training Acquisition	textual definition	
WARN	missing_definition	Lighting System	textual definition	
WARN	missing_definition	Act of Terrorist Training Acquisition	textual definition	
WARN	missing_definition	Propeller	textual definition	
WARN	missing_definition	Measurement Unit of Mass	textual definition	
WARN	missing_definition	Act of Oath Taking	textual definition	
WARN	missing_definition	Two-Dimensional Barcode	textual definition	
WARN	missing_definition	Data Matrix Code	textual definition	
WARN	missing_definition	Heat Sink	textual definition	
WARN	missing_definition	Fragmentation Artifact Function	textual definition	
WARN	missing_definition	Petroleum Manufacturing Facility	textual definition	
WARN	missing_definition	Stasis of Realizable Entity	textual definition	
WARN	missing_definition	Road	textual definition	
WARN	missing_definition	Chemical Manufacturing Facility	textual definition	
WARN	missing_definition	Shaft	textual definition	
WARN	missing_definition	Loss of Realizable Entity	textual definition	
WARN	missing_definition	Continent	textual definition	
WARN	missing_definition	Nozzle	textual definition	
WARN	missing_definition	Information Bearing Entity	textual definition	
WARN	missing_definition	Transportation Artifact	textual definition	
WARN	missing_definition	Portion of Cryogenic Material	textual definition	
WARN	missing_definition	Fluid Control Artifact	textual definition	
WARN	missing_definition	Radiopaque	textual definition	
WARN	missing_definition	One-Dimensional Barcode	textual definition	
WARN	missing_definition	Calendar Month	textual definition	
WARN	missing_definition	Muzzle Blast	textual definition	
WARN	missing_definition	Gamma Ray Frequency	textual definition	
WARN	missing_definition	Shop	textual definition	
WARN	missing_definition	Clock Time System	textual definition	
WARN	missing_definition	Hydraulic Fluid Reservoir	textual definition	
WARN	missing_definition	Election	textual definition	
WARN	missing_definition	Hearing Aid	textual definition	
WARN	missing_definition	Catalyst Artifact Function	textual definition	
WARN	missing_definition	Cannon	textual definition	
WARN	missing_definition	Radio Transmitter	textual definition	
WARN	missing_definition	Educational Facility	textual definition	
WARN	missing_definition	Underground Mine	textual definition	
WARN	missing_definition	Combustion	textual definition	
WARN	missing_definition	Communication Interference Artifact Function	textual definition	
WARN	missing_definition	Armed Force	textual definition	
WARN	missing_definition	Spatial Reference System	textual definition	
WARN	missing_definition	Solar Calendar System	textual definition	
